t,S,I,R,R0,beta, gamma
299,93.01783757577293,1.916499337192773E-10,6.982162424035433,0.0009591999990408001,8.51E-05,0.090909091
300,93.01783757577292,1.7424238311455515E-10,6.982162424052856,0.0009360999990639,8.3E-05,0.090909091
301,93.0178375757729,1.5841561880118103E-10,6.9821624240686955,0.000912999999087,8.09E-05,0.090909091
302,93.01783757577289,1.4402611989770712E-10,6.982162424083097,0.0008898999991101001,7.89E-05,0.090909091
303,93.01783757577287,1.309434064891509E-10,6.982162424096191,0.0008678999991321,7.7E-05,0.090909091
304,93.01783757577286,1.1904883908861635E-10,6.982162424108095,0.000846999999153,7.51E-05,0.090909091
305,93.01783757577284,1.0823453366531399E-10,6.9821624241189175,0.0008260999991738999,7.32E-05,0.090909091
306,93.01783757577283,9.840240018233492E-11,6.982162424128757,0.0008051999991948001,7.14E-05,0.090909091
307,93.01783757577283,8.946326279897337E-11,6.9821624241377025,0.0007853999992146,6.96E-05,0.090909091
308,93.01783757577283,8.133603078878122E-11,6.9821624241458355,0.0007655999992344,6.79E-05,0.090909091
309,93.01783757577283,7.394698327568006E-11,6.98216242415323,0.0007468999992531,6.62E-05,0.090909091
310,93.01783757577283,6.722908373706925E-11,6.982162424159952,0.0007281999992718,6.46E-05,0.090909091
